MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368038090,2022-03-31T18:05:07,29.10982,-89.96957,3.8,181.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:06:16,29.10951,-89.96975,1.2,236.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:12:57,29.10969,-89.96948,1.2,107.2,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:14:06,29.10943,-89.96947,1.4,210.9,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:17:37,29.11227,-89.96910,7.2,25.2,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:18:46,29.11440,-89.96808,6.8,26.6,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:20:37,29.11793,-89.96663,7.2,21.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:21:56,29.12042,-89.96558,7.6,15.4,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:23:37,29.12372,-89.96414,7.7,18.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:24:47,29.12596,-89.96316,7.6,23.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:25:56,29.12820,-89.96218,7.0,28.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:27:36,29.13142,-89.96075,7.3,20.6,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:28:46,29.13363,-89.95973,7.5,20.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:29:56,29.13594,-89.95869,7.5,18.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:31:06,29.13816,-89.95766,7.0,26.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:32:16,29.14042,-89.95661,6.9,28.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:33:27,29.14276,-89.95553,7.4,23.9,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:34:28,29.14472,-89.95462,8.0,17.9,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:35:46,29.14725,-89.95342,7.3,26.5,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:37:06,29.14991,-89.95215,7.4,27.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:38:16,29.15220,-89.95104,8.2,18.7,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:39:17,29.15417,-89.95012,7.3,25.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:40:27,29.15645,-89.94898,7.8,27.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:41:36,29.15872,-89.94788,7.5,22.6,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:43:07,29.16164,-89.94646,7.4,24.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:44:16,29.16393,-89.94534,7.7,24.4,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:45:27,29.16625,-89.94418,7.5,18.6,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:46:37,29.16852,-89.94307,8.0,22.6,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:47:46,29.17080,-89.94192,8.0,25.5,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:48:56,29.17316,-89.94076,7.8,23.2,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:49:57,29.17521,-89.93982,7.2,25.2,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:51:06,29.17753,-89.93880,7.9,18.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:52:07,29.17958,-89.93789,7.2,22.9,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:53:27,29.18227,-89.93667,7.8,22.4,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:54:36,29.18458,-89.93565,8.0,19.9,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:55:47,29.18697,-89.93459,7.8,24.1,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-03-31T18:56:56,29.18932,-89.93354,8.2,25.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
367138490,2022-03-31T23:24:32,29.18778,-89.86441,16.6,171.8,175.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:25:43,29.18227,-89.86381,16.6,172.5,173.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:26:49,29.17722,-89.86308,16.5,175.1,177.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:28:01,29.17170,-89.86261,16.3,172.4,172.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:29:07,29.16666,-89.86190,16.6,175.9,177.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:30:13,29.16161,-89.86125,16.6,171.4,173.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:31:19,29.15653,-89.86070,16.4,175.9,177.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:32:43,29.15010,-89.85993,16.5,175.6,177.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:33:55,29.14459,-89.85921,16.4,171.5,173.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:35:01,29.13952,-89.85862,16.6,174.6,175.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:36:07,29.13447,-89.85802,16.6,175.2,178.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:37:25,29.12846,-89.85799,16.5,179.1,179.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:38:44,29.12248,-89.85778,16.6,179.7,181.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:39:49,29.11741,-89.85765,16.6,175.7,175.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:41:07,29.11142,-89.85724,16.6,179.4,180.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:42:08,29.10681,-89.85698,16.6,173.9,175.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:43:19,29.10128,-89.85671,16.6,182.5,184.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:44:25,29.09623,-89.85657,16.5,175.1,178.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:45:32,29.09116,-89.85648,16.6,181.1,183.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:46:43,29.08562,-89.85622,16.5,175.7,178.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:47:49,29.08053,-89.85600,16.6,178.5,180.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:49:07,29.07449,-89.85578,16.6,178.9,181.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
367138490,2022-03-31T23:50:43,29.06706,-89.85537,16.7,179.2,182.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
368027780,2022-03-31T23:51:55,29.19162,-89.92790,16.1,201.3,223.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
367138490,2022-03-31T23:51:55,29.06152,-89.85514,16.5,176.4,179.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
368027780,2022-03-31T23:53:00,29.18725,-89.93033,16.3,191.3,212.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
367138490,2022-03-31T23:53:43,29.05320,-89.85467,16.6,176.2,180.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
368027780,2022-03-31T23:54:23,29.18110,-89.93230,16.8,192.0,211.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
367138490,2022-03-31T23:54:55,29.04764,-89.85465,16.3,183.2,185.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
368027780,2022-03-31T23:55:25,29.17641,-89.93358,16.6,202.0,222.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
367138490,2022-03-31T23:56:32,29.04026,-89.85441,16.6,181.4,183.0,ANNA M,IMO9406403,WDD3952,60,0,44,8,2.4,60,A
368027780,2022-03-31T23:56:47,29.17033,-89.93526,17.0,197.5,217.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-03-31T23:57:52,29.16545,-89.93659,16.9,188.8,204.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-03-31T23:59:05,29.15990,-89.93809,17.0,193.4,214.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:00:05,29.15529,-89.93906,16.8,194.1,213.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:01:12,29.15019,-89.94047,16.9,188.9,209.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:02:23,29.14470,-89.94168,16.7,191.4,205.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:03:25,29.13985,-89.94243,17.1,189.7,212.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:04:29,29.13505,-89.94371,16.5,187.6,208.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:05:35,29.13003,-89.94487,16.9,188.6,208.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:06:48,29.12451,-89.94657,17.0,189.2,211.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:07:50,29.11985,-89.94782,17.0,200.8,223.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:09:23,29.11287,-89.95012,17.2,191.9,211.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:11:05,29.10510,-89.95233,16.5,194.2,212.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:13:23,29.09475,-89.95505,16.9,187.0,207.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:14:41,29.08877,-89.95659,17.0,201.4,221.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:16:04,29.08294,-89.95950,16.6,198.0,213.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:18:05,29.07429,-89.96377,16.9,201.9,224.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368027780,2022-04-01T00:19:29,29.06836,-89.96688,16.9,205.9,226.0,MR RIDGE,IMO0001452,WDJ9621,39,0,59,9,2.0,39,A
368038090,2022-04-01T07:54:46,29.19037,-89.95545,9.1,225.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-04-01T07:55:57,29.18849,-89.95799,8.9,227.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-04-01T07:57:17,29.18640,-89.96080,8.7,230.8,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-04-01T07:58:36,29.18427,-89.96368,8.9,230.0,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-04-01T07:59:46,29.18240,-89.96620,9.0,226.3,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-04-01T08:00:06,29.18185,-89.96692,8.8,232.5,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
368038090,2022-04-01T08:01:27,29.17967,-89.96987,8.9,230.5,511.0,GOL SAPPHIRE,IMO8964836,WDK2707,0,0,44,11,3.7,0,A
367156260,2022-04-01T20:04:41,29.19133,-89.84433,9.9,133.0,133.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:05:53,29.18917,-89.84167,9.7,133.0,133.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:07:03,29.18700,-89.83900,10.0,132.0,133.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:08:12,29.18483,-89.83633,9.8,134.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:09:22,29.18267,-89.83383,9.8,133.0,133.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:10:32,29.18033,-89.83117,9.9,134.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:11:42,29.17817,-89.82850,9.8,133.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:12:51,29.17617,-89.82583,9.8,133.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:14:01,29.17383,-89.82317,10.1,133.0,133.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:15:12,29.17167,-89.82050,9.8,135.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:16:22,29.16950,-89.81783,9.9,134.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:17:32,29.16733,-89.81517,9.6,132.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:18:42,29.16517,-89.81250,9.8,134.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:19:53,29.16300,-89.81000,9.6,133.0,133.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:21:02,29.16083,-89.80750,9.5,134.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:22:12,29.15867,-89.80483,9.6,133.0,133.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367156260,2022-04-01T20:23:21,29.15667,-89.80233,9.6,133.0,134.0,WARREN THOMAS,IMO9399454,WDJ6269,90,0,50,10,3.6,0,A
367608850,2022-04-01T23:25:53,29.19150,-89.96922,16.3,54.4,511.0,POPPA P,IMO8977833,WDH3587,60,0,44,9,2.0,60,A
